"concussion";"сотрясение мозга";"<img src='https://contentcdn.lingualeo.com/uploads/picture/192880.png'>";"kənˈkʌʃən";"The word <b>concussion</b> evokes a fear these days more so than it ever has, and I know this personally";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29uY3Vzc2lvbg==70e2afd0.mp3]";"The word {{c1::concussion}} evokes a fear these days more so than it ever has, and I know this personally";;"Слова из материалов"
"dementia";"маразм";"<img src='https://contentcdn.lingualeo.com/uploads/picture/70667.png'>";"dɪˈmɛnʃɪə";"There is information that a repeated history of concussion can lead to early <b>dementia</b>, such as Alzheimer's, and chronic traumatic encephalopathy";"[sound:https://audiocdn.lingualeo.com/v2/3/ZGVtZW50aWE=1d6a2e57.mp3]";"There is information that a repeated history of concussion can lead to early {{c1::dementia}}, such as Alzheimer's, and chronic traumatic encephalopathy";;"Слова из материалов"
"riding";"Верховая езда";"<img src='https://contentcdn.lingualeo.com/uploads/picture/421281.png'>";"ˈraɪdɪŋ";"And so everybody is caught up in football and what they see in the military, but you may not know that bike <b>riding</b> is the leading cause of concussion for kids, sports-related concussion, that is";"[sound:https://audiocdn.lingualeo.com/v2/3/cmlkaW5n900ceee4.mp3]";"And so everybody is caught up in football and what they see in the military, but you may not know that bike {{c1::riding}} is the leading cause of concussion for kids, sports-related concussion, that is";;"Слова из материалов"
"struck";"ударять";"<img src='https://contentcdn.lingualeo.com/uploads/picture/732436.png'>";"strʌk";"I played 10 years of football, was <b>struck</b> in the head thousands of times";"[sound:https://audiocdn.lingualeo.com/v2/3/c3RydWNr000cdf6d.mp3]";"I played 10 years of football, was {{c1::struck}} in the head thousands of times";;"Слова из материалов"
"evokes";"вызывает";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1801848.png'>";"ɪvouks";"The word concussion <b>evokes</b> a fear these days more so than it ever has, and I know this personally";"[sound:https://audiocdn.lingualeo.com/v2/3/ZXZva2Vz2c1d4beb.mp3]";"The word concussion {{c1::evokes}} a fear these days more so than it ever has, and I know this personally";;"Слова из материалов"
"obviously";"очевидно";"<img src='https://contentcdn.lingualeo.com/uploads/picture/332310.png'>";"ˈɑbviəsli";"The student says: <b>Obviously</b> it's the past tense";"[sound:https://audiocdn.lingualeo.com/v2/3/b2J2aW91c2x5c22c1057.mp3]";"The student says: {{c1::Obviously}} it's the past tense";;"Слова из материалов"
"accountant";"бухгалтер";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3220549.png'>";"əˈkaʊntənt";" The reason for that is many users, both external and internal, who have interest in the information provided by an <b>accountant</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/YWNjb3VudGFudA==d6b676b9.mp3]";" The reason for that is many users, both external and internal, who have interest in the information provided by an {{c1::accountant}}";;"Слова из материалов"
"applied";"применимый";"<img src='https://contentcdn.lingualeo.com/uploads/picture/10482.png'>";"əˈplaɪd";" Therefore, the requirements <b>applied</b> to accounting and to the degree of accountant’s skills are increasing";"[sound:https://audiocdn.lingualeo.com/v2/3/YXBwbGllZA==8998722e.mp3]";" Therefore, the requirements {{c1::applied}} to accounting and to the degree of accountant’s skills are increasing";;"Слова из материалов"
"brothers-in-law";"свояки";"<img src='https://contentcdn.lingualeo.com/uploads/picture/63249.png'>";"brˈʌðəz ɪn lˈɔː";" One of my <b>brothers-in-law</b> works in such a company";"[sound:https://audiocdn.lingualeo.com/v2/3/YnJvdGhlcnMtaW4tbGF357c85ad2.mp3]";" One of my {{c1::brothers-in-law}} works in such a company";;"Слова из материалов"
"comparable";"сопоставимый";;"ˈkɑmpərəbəl";"An accounting department of any entity is usually among the most prestigious departments and an accountant’s wage rate is quite <b>comparable</b> with the leading specialists’ wage rate";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29tcGFyYWJsZQ==d3f55868.mp3]";"An accounting department of any entity is usually among the most prestigious departments and an accountant’s wage rate is quite {{c1::comparable}} with the leading specialists’ wage rate";;"Слова из материалов"
"headache";"головная боль";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3248405.png'>";"ˈhɛˌdeɪk";"- You know, this way you can get a team of experts in the field who will prepare all necessary statements and financial analysis for your company, so you can avoid a lot of the <b>headache</b> and stay focused on improving your business strategy";"[sound:https://audiocdn.lingualeo.com/v2/3/aGVhZGFjaGU=fba74d5b.mp3]";"- You know, this way you can get a team of experts in the field who will prepare all necessary statements and financial analysis for your company, so you can avoid a lot of the {{c1::headache}} and stay focused on improving your business strategy";;"Слова из материалов"
"nowadays";"в наше время";"<img src='https://contentcdn.lingualeo.com/uploads/picture/897343.png'>";"ˈnaʊədeɪz";"<b>Nowadays</b> in a business world, especially in countries with developed market economy, outsourcing that is transferring the functions of accounting to other accounting and audit organizations becomes popular";"[sound:https://audiocdn.lingualeo.com/v2/3/bm93YWRheXM=f7afbde7.mp3]";"{{c1::Nowadays}} in a business world, especially in countries with developed market economy, outsourcing that is transferring the functions of accounting to other accounting and audit organizations becomes popular";;"Слова из материалов"
"participation";"участие";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1273936.png'>";"pɑrˌtɪsəˈpeɪʃən";"An accounting department is an independent functional department responsible for analyzing all the transactions, providing information about the financial position of an entity within the established deadlines and <b>participation</b> in a financial analysis of ";"[sound:https://audiocdn.lingualeo.com/v2/3/cGFydGljaXBhdGlvbg==dbd53adb.mp3]";"An accounting department is an independent functional department responsible for analyzing all the transactions, providing information about the financial position of an entity within the established deadlines and {{c1::participation}} in a financial analysis of ";;"Слова из материалов"
"provided";"предоставил";"<img src='https://contentcdn.lingualeo.com/uploads/picture/228530.png'>";"prəˈvaɪdəd";" The reason for that is many users, both external and internal, who have interest in the information <b>provided</b> by an accountant";"[sound:https://audiocdn.lingualeo.com/v2/3/cHJvdmlkZWQ=f9901569.mp3]";" The reason for that is many users, both external and internal, who have interest in the information {{c1::provided}} by an accountant";;"Слова из материалов"
"providing";"обеспечивание";"<img src='https://contentcdn.lingualeo.com/uploads/picture/161346.png'>";"prəˈvaɪdɪŋ";"An accounting department is an independent functional department responsible for analyzing all the transactions, <b>providing</b> information about the financial position of an entity within the established deadlines and participation in a financial analysis of ";"[sound:https://audiocdn.lingualeo.com/v2/3/cHJvdmlkaW5n5cb8aa53.mp3]";"An accounting department is an independent functional department responsible for analyzing all the transactions, {{c1::providing}} information about the financial position of an entity within the established deadlines and participation in a financial analysis of ";;"Слова из материалов"
"therefore";"поэтому";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1064162.png'>";"ˈðɛrˌfɔr";"They are, <b>therefore</b>, more difficult for the beginning student to understand and use.";"[sound:https://audiocdn.lingualeo.com/v2/3/dGhlcmVmb3Jleb713825.mp3]";"They are, {{c1::therefore}}, more difficult for the beginning student to understand and use.";;"Слова из материалов"
"wage";"зарплата";"<img src='https://contentcdn.lingualeo.com/uploads/picture/782514.png'>";"weɪʤ";"An accounting department of any entity is usually among the most prestigious departments and an accountant’s <b>wage</b> rate is quite comparable with the leading specialists’ <b>wage</b> rate";"[sound:https://audiocdn.lingualeo.com/v2/3/d2FnZQ==be11a5ff.mp3]";"An accounting department of any entity is usually among the most prestigious departments and an accountant’s {{c1::wage}} rate is quite comparable with the leading specialists’ {{c1::wage}} rate";;"Слова из материалов"
"prestigious";"престижный";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3246034.png'>";"prɛˈstɪʤəs";"An accounting department of any entity is usually among the most <b>prestigious</b> departments and an accountant’s wage rate is quite comparable with the leading specialists’ wage rate";"[sound:https://audiocdn.lingualeo.com/v2/3/cHJlc3RpZ2lvdXM=bd5158b5.mp3]";"An accounting department of any entity is usually among the most {{c1::prestigious}} departments and an accountant’s wage rate is quite comparable with the leading specialists’ wage rate";;"Слова из материалов"
"outsourcing";"привлечение сторонних ресурсов";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1489618.png'>";"ˌaʊtˈsɔrsɪŋ";" I think that one of the best solutions in this case may be <b>outsourcing</b>, when you can transfer the accounting functions of your company to a special organization";"[sound:https://audiocdn.lingualeo.com/v2/3/b3V0c291cmNpbmc=107165c0.mp3]";" I think that one of the best solutions in this case may be {{c1::outsourcing}}, when you can transfer the accounting functions of your company to a special organization";;"Слова из материалов"
"approving";"одобрение";"<img src='https://contentcdn.lingualeo.com/uploads/picture/895131.png'>";"əprˈuːvɪŋ";" Bankers perform financial analysis of an entity for making decisions on <b>approving</b> credits, etc";"[sound:https://audiocdn.lingualeo.com/v2/3/YXBwcm92aW5n9dd5d6db.mp3]";" Bankers perform financial analysis of an entity for making decisions on {{c1::approving}} credits, etc";;"Слова из материалов"
"liabilities";"обязательства";"<img src='https://contentcdn.lingualeo.com/uploads/picture/712940.png'>";"ˌlaɪəˈbɪlətiz";"Financial information is used for estimating tax <b>liabilities</b> and dividends on the basis of accounting";"[sound:https://audiocdn.lingualeo.com/v2/3/bGlhYmlsaXRpZXM=5f844b3a.mp3]";"Financial information is used for estimating tax {{c1::liabilities}} and dividends on the basis of accounting";;"Слова из материалов"
"bankers";"банкиры";;"bˈæŋkəz";" <b>Bankers</b> perform financial analysis of an entity for making decisions on approving credits, etc";"[sound:https://audiocdn.lingualeo.com/v2/3/YmFua2Vycw==582efd6d.mp3]";" {{c1::Bankers}} perform financial analysis of an entity for making decisions on approving credits, etc";;"Слова из материалов"
"dividends";"дивиденды";"<img src='https://contentcdn.lingualeo.com/uploads/picture/334741.png'>";"dˈɪvɪdɛndz";"Financial information is used for estimating tax liabilities and <b>dividends</b> on the basis of accounting";"[sound:https://audiocdn.lingualeo.com/v2/3/ZGl2aWRlbmRz058d93e6.mp3]";"Financial information is used for estimating tax liabilities and {{c1::dividends}} on the basis of accounting";;"Слова из материалов"
"estimating";"оценивание";;"ˈestɪmɛɪːtɪŋ";"Financial information is used for <b>estimating</b> tax liabilities and dividends on the basis of accounting";"[sound:https://audiocdn.lingualeo.com/v2/3/ZXN0aW1hdGluZw==ccf91e05.mp3]";"Financial information is used for {{c1::estimating}} tax liabilities and dividends on the basis of accounting";;"Слова из материалов"
"deadlines";"конечные сроки";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1787465.png'>";"dˈedlaɪːnz";"An accounting department is an independent functional department responsible for analyzing all the transactions, providing information about the financial position of an entity within the established <b>deadlines</b> and participation in a financial analysis of ";"[sound:https://audiocdn.lingualeo.com/v2/3/ZGVhZGxpbmVz21e8d3bf.mp3]";"An accounting department is an independent functional department responsible for analyzing all the transactions, providing information about the financial position of an entity within the established {{c1::deadlines}} and participation in a financial analysis of ";;"Слова из материалов"
"antagonist";"антагонист. антагонист. враг главного героя";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3250933.png'>";"ænˈtægənəst";"This is no serotonin <b>antagonist</b> you're drinking!";"[sound:https://audiocdn.lingualeo.com/v2/3/YW50YWdvbmlzdA==1e5e5ded.mp3]";"This is no serotonin {{c1::antagonist}} you're drinking!";;"Short stories,Кино и театр"
"character";"персонаж";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3250942.png'>";"ˈkɛrɪktər";"Great <b>character</b>. -An artist.";"[sound:https://audiocdn.lingualeo.com/v2/3/Y2hhcmFjdGVye339d0cb.mp3]";"Great {{c1::character}}. -An artist.";;"Short stories"
"climax";"кульминация";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3250800.png'>";"ˈklaɪˌmæks";"Good. Suddenly, from the sidelines, comes your <b>climax</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/Y2xpbWF44873931d.mp3]";"Good. Suddenly, from the sidelines, comes your {{c1::climax}}.";;"Short stories"
"conceal";"скрывать";"<img src='https://contentcdn.lingualeo.com/uploads/picture/20756.png'>";"kənsˈiːl";"He may <b>conceal</b> a king in his hand";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29uY2VhbA==f312381d.mp3]";"He may {{c1::conceal}} a king in his hand";;"Слова из материалов"
"conflict";"конфликт";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3466045.png'>";"ˈkɑnflɪkt";"""A diplomatic <b>conflict</b> between Bolivia and Chile""";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29uZmxpY3Q=3d23d23d.mp3]";"""A diplomatic {{c1::conflict}} between Bolivia and Chile""";;"Short stories"
"dynamic";"динамичный";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3437476.png'>";"daɪˈnæmɪk";"Not just ideas. <b>Dynamic</b> angles.";"[sound:https://audiocdn.lingualeo.com/v2/3/ZHluYW1pYw==1f7cd9ef.mp3]";"Not just ideas. {{c1::Dynamic}} angles.";;"Short stories"
"handsome";"красивый мужчина";"<img src='https://contentcdn.lingualeo.com/uploads/picture/393529.png'>";"ˈhænsəm";"Daddy is the most <b>handsome</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/aGFuZHNvbWU=6fdee248.mp3]";"Daddy is the most {{c1::handsome}}";;"Слова из материалов"
"happiness";"счастье";"<img src='https://contentcdn.lingualeo.com/uploads/picture/127073.png'>";"ˈhæpinəs";"He lies about his <b>happiness</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/aGFwcGluZXNze98b8567.mp3]";"He lies about his {{c1::happiness}}";;"Слова из материалов"
"outcome";"последствие";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1117014.png'>";"ˈaʊtˌkʌm";"The hidden law of a probable <b>outcome</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/b3V0Y29tZQ==07ece1e7.mp3]";"The hidden law of a probable {{c1::outcome}}";;"Слова из материалов"
"plot";"сюжет";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3246210.png'>";"plɑt";"We have an old rhyme which goes: Remember, remember the 5th of November Gunpowder, treason and <b>plot</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/cGxvdA==f9ee84dc.mp3]";"We have an old rhyme which goes: Remember, remember the 5th of November Gunpowder, treason and {{c1::plot}}";;"Слова из материалов,Short stories"
"resolution";"развязка";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2074357.png'>";"rɛzəlˈuːʃən";"At New Year, I made a list of resolutions to help me have a better year.";"[sound:https://audiocdn.lingualeo.com/v2/3/cmVzb2x1dGlvbg==20d5a0e1.mp3]";"At New Year, I made a list of resolutions to help me have a better year.";;"Short stories"
"setting";"место действия";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3246064.png'>";"ˈsɛtɪŋ";"(Laughter) I usually do this kind of thing in seedy downtown bars and on street corners, so this mightn't be the most appropriate <b>setting</b>, but I'd like to give you guys a bit of a demonstration about what I do";"[sound:https://audiocdn.lingualeo.com/v2/3/c2V0dGluZw==729fb92e.mp3]";"(Laughter) I usually do this kind of thing in seedy downtown bars and on street corners, so this mightn't be the most appropriate {{c1::setting}}, but I'd like to give you guys a bit of a demonstration about what I do";;"Short stories"
"suspect";"подозревать. полагать";"<img src='https://contentcdn.lingualeo.com/uploads/picture/0.png'>";"ˈsʌˌspɛkt";"""Well, after five hours, the <b>suspect</b> finally spilled the beans to the police";"[sound:https://audiocdn.lingualeo.com/v2/3/c3VzcGVjdA==86025486.mp3]";"""Well, after five hours, the {{c1::suspect}} finally spilled the beans to the police";;"Слова из материалов"
"theme";"тема. основная мысль";"<img src='https://contentcdn.lingualeo.com/uploads/picture/58310.png'>";"θim";"So for this video, I decided I wanted to do a <b>theme</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/dGhlbWU=f904dcc7.mp3]";"So for this video, I decided I wanted to do a {{c1::theme}}";;"Слова из материалов,Short stories"
"swords";"бубны (карт.)";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1646833.png'>";"sˈɔːdz";"I know that the spades are the <b>swords</b> of a soldier";"[sound:https://audiocdn.lingualeo.com/v2/3/c3dvcmRz35d77ad2.mp3]";"I know that the spades are the {{c1::swords}} of a soldier";;"Слова из материалов"
"spades";"пики (масть)";"<img src='https://contentcdn.lingualeo.com/uploads/picture/784177.png'>";"spˈeɪːdz";"I know that the <b>spades</b> are the swords of a soldier";"[sound:https://audiocdn.lingualeo.com/v2/3/c3BhZGVz278af610.mp3]";"I know that the {{c1::spades}} are the swords of a soldier";;"Слова из материалов"
"clubs";"трефы (масть)";"<img src='https://contentcdn.lingualeo.com/uploads/picture/58552.png'>";"klʌbz";"I know that the <b>clubs</b> are weapons of war";"[sound:https://audiocdn.lingualeo.com/v2/3/Y2x1YnM=6b996b57.mp3]";"I know that the {{c1::clubs}} are weapons of war";;"Слова из материалов"
"diamonds";"бубны";"<img src='https://contentcdn.lingualeo.com/uploads/picture/378420.png'>";"ˈdaɪməndz";"I know that <b>diamonds</b> mean money for this art";"[sound:https://audiocdn.lingualeo.com/v2/3/ZGlhbW9uZHM=319273dd.mp3]";"I know that {{c1::diamonds}} mean money for this art";;"Слова из материалов"
"foreshadowing";"предзнаменование";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3353672.png'>";"fɔːʃˈædəʊːɪŋ";"The person of whom I speak seemed born for the purpose of <b>foreshadowing</b> the doctrines of Turgot, Price, Priestley, and Condorcet  —  of exemplifying by individual instance what has been deemed the chimera of the perfectionists";"[sound:https://audiocdn.lingualeo.com/v2/3/Zm9yZXNoYWRvd2luZw==2d945950.mp3]";"The person of whom I speak seemed born for the purpose of {{c1::foreshadowing}} the doctrines of Turgot, Price, Priestley, and Condorcet  —  of exemplifying by individual instance what has been deemed the chimera of the perfectionists";;"Short stories"
"rising action";"завязка";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2074359.png'>";"ˈraɪzɪŋ ˈækʃən";"An example of <b>rising action</b> is all the events that took place in the movie Grease before the scene where Danny and Sandy ride off into the sky.";"[sound:https://audiocdn.lingualeo.com/v2/3/cmlzaW5nIGFjdGlvbg==54e08874.mp3]";"An example of {{c1::rising action}} is all the events that took place in the movie Grease before the scene where Danny and Sandy ride off into the sky.";;"Short stories"
"point of view";"точка зрения персонажа";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2074355.png'>";"pˈɔɪːnt əv vjˈuː";"I'd like to change my <b>point of view</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/cG9pbnQgb2Ygdmlldw==dc51c7ee.mp3]";"I'd like to change my {{c1::point of view}}";;"Short stories"
"barely";"едва. Едва ли";"<img src='https://contentcdn.lingualeo.com/uploads/picture/422319.png'>";"ˈbɛrli";"(Laughter) The reality is that there are <b>barely</b> 700,000 of us sandwiched between two of the most populated countries on earth, China and India";"[sound:https://audiocdn.lingualeo.com/v2/3/YmFyZWx5c9fa055e.mp3]";"(Laughter) The reality is that there are {{c1::barely}} 700,000 of us sandwiched between two of the most populated countries on earth, China and India";;"Слова из материалов"
"quiz";"опрос";"<img src='https://contentcdn.lingualeo.com/uploads/picture/174695.png'>";"kwɪz";"Now, I wish I could give you a <b>quiz</b> on this, but you actually have to hear this stuff, and we don't really do sound quizzes, so there's no <b>quiz</b> for this video";"[sound:https://audiocdn.lingualeo.com/v2/3/cXVpeg==a897fee1.mp3]";"Now, I wish I could give you a {{c1::quiz}} on this, but you actually have to hear this stuff, and we don't really do sound quizzes, so there's no {{c1::quiz}} for this video";;"Слова из материалов"
"shunda";"не следовало - should not have (done)";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3224409.png'>";;"<b>Shunda</b> done that";"[sound:https://audiocdn.lingualeo.com/v2/3/c2h1bmRhde102a00.mp3]";"{{c1::Shunda}} done that";;"Мой словарь"
"woop";"ура";;;"<b>Woop</b>, sorry, wrong place";"[sound:https://audiocdn.lingualeo.com/v2/3/d29vcA==beb80292.mp3]";"{{c1::Woop}}, sorry, wrong place";;"Мой словарь"
"I think so";"Я так думаю.";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1567433.png'>";"aɪː θˈɪŋk səʊː";"<b>I think so</b>. ";"[sound:https://audiocdn.lingualeo.com/v2/3/aSB0aGluayBzbw==5510fe2e.mp3]";"{{c1::I think so}}. ";;"50 фраз для общения"
"i don't mind";"Я ничего не имею против.";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1059789.png'>";"aɪː dount mˈaɪnd";"<b>I don't mind</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/aSBkb24ndCBtaW5k93811566.mp3]";"{{c1::I don't mind}}.";;"50 фраз для общения"
"i mean it";"Честное слово. / Я говорю искренне.";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1144377.png'>";"aɪː mˈiːn ɪt";"<b>I mean it</b>. ";"[sound:https://audiocdn.lingualeo.com/v2/3/aSBtZWFuIGl0e0e41496.mp3]";"{{c1::I mean it}}. ";;"50 фраз для общения"
"don't be silly";"Не глупи. Не дури.";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1264623.png'>";"dount bi sˈɪli";"<b>Don't be silly</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/ZG9uJ3QgYmUgc2lsbHk=76128acc.mp3]";"{{c1::Don't be silly}}.";;"50 фраз для общения"
"think it over";"Подумай хорошенько.";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2034726.png'>";"θˈɪŋk ɪt ouvə";"<b>Think it over</b>. ";"[sound:https://audiocdn.lingualeo.com/v2/3/dGhpbmsgaXQgb3Zlcg==69460b8f.mp3]";"{{c1::Think it over}}. ";;"50 фраз для общения"
"hear me out";"Выслушайте меня!";"<img src='https://contentcdn.lingualeo.com/uploads/picture/795174.png'>";"hˈɪəː mi j̆ ˈaʊːt";"<b>Hear me out</b>!";"[sound:https://audiocdn.lingualeo.com/v2/3/aGVhciBtZSBvdXQ=7b2bae27.mp3]";"{{c1::Hear me out}}!";;"50 фраз для общения"
"it beats me";"я без понятия. Это выше моего понимания";;"ɪt bˈiːts mi";;"[sound:https://audiocdn.lingualeo.com/v2/3/aXQgYmVhdHMgbWU=35b3eb0f.mp3]";;;"50 фраз для общения"
"you'll make it";"Ты сделаешь это.";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1113561.png'>";"jˈel mˈeɪːk ɪt";"<b>You'll make it</b>. ";"[sound:https://audiocdn.lingualeo.com/v2/3/eW91J2xsIG1ha2UgaXQ=e7b3cd39.mp3]";"{{c1::You'll make it}}. ";;"50 фраз для общения"
"don't mention that";"не надо об этом";"<img src='https://contentcdn.lingualeo.com/uploads/picture/776362.png'>";"dount mˈentʃən ðˈæt";"<b>Don't mention that</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/ZG9uJ3QgbWVudGlvbiB0aGF09afa8131.mp3]";"{{c1::Don't mention that}}.";;"50 фраз для общения"
"admire";"обожать. любоваться";;"ədˈmaɪər";"Blessed is he who has learned to <b>admire</b> but not envy, to follow but not imitate, to praise but not flatter, and to lead but not manipulate";"[sound:https://audiocdn.lingualeo.com/v2/3/YWRtaXJl07bf4f36.mp3]";"Blessed is he who has learned to {{c1::admire}} but not envy, to follow but not imitate, to praise but not flatter, and to lead but not manipulate";;"Слова из материалов,Vocabulary for upper-intermediate students"
"afford";"позволить себе";"<img src='https://contentcdn.lingualeo.com/uploads/picture/71534.png'>";"əˈfɔrd";"And he decided to rest from the work and to live in luxury for his pleasure, which he could <b>afford</b> because of his wealth";"[sound:https://audiocdn.lingualeo.com/v2/3/YWZmb3Jkafbf490e.mp3]";"And he decided to rest from the work and to live in luxury for his pleasure, which he could {{c1::afford}} because of his wealth";;"Слова из материалов"
"desperate";"Отчаянный";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3248568.png'>";"ˈdɛsp(ə)rət";"<b>Desperate</b>, the rich man made the last proposal to the angel: - Give me just one hour of my life, so that I could admire the beauty of this earth for the last time and spend some time with family and friends whom I haven’t seen for a long time, and I will";"[sound:https://audiocdn.lingualeo.com/v2/3/ZGVzcGVyYXRl696e3947.mp3]";"{{c1::Desperate}}, the rich man made the last proposal to the angel: - Give me just one hour of my life, so that I could admire the beauty of this earth for the last time and spend some time with family and friends whom I haven’t seen for a long time, and I will";;"Слова из материалов"
"luxury";"роскошный";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3224803.png'>";"ˈlʌgʒəri";"And he decided to rest from the work and to live in <b>luxury</b> for his pleasure, which he could afford because of his wealth";"[sound:https://audiocdn.lingualeo.com/v2/3/bHV4dXJ52c8ad01a.mp3]";"And he decided to rest from the work and to live in {{c1::luxury}} for his pleasure, which he could afford because of his wealth";;"Слова из материалов"
"proposal";"предложение";"<img src='https://contentcdn.lingualeo.com/uploads/picture/92166.png'>";"prəˈpoʊzəl";"Desperate, the rich man made the last <b>proposal</b> to the angel: - Give me just one hour of my life, so that I could admire the beauty of this earth for the last time and spend some time with family and friends whom I haven’t seen for a long time, and I will";"[sound:https://audiocdn.lingualeo.com/v2/3/cHJvcG9zYWw=dfa63f6d.mp3]";"Desperate, the rich man made the last {{c1::proposal}} to the angel: - Give me just one hour of my life, so that I could admire the beauty of this earth for the last time and spend some time with family and friends whom I haven’t seen for a long time, and I will";;"Слова из материалов"
"unmoved";"непреклонный";;"ʌnmˈuːvd";"He bargained for a long time but the angel was <b>unmoved</b>";"[sound:https://audiocdn.lingualeo.com/v2/3/dW5tb3ZlZA==2e6f02a6.mp3]";"He bargained for a long time but the angel was {{c1::unmoved}}";;"Слова из материалов"
"granted";"предоставленный";"<img src='https://contentcdn.lingualeo.com/uploads/picture/123695.png'>";"ˈgræntəd";"His wish was <b>granted</b> and he wrote that note";"[sound:https://audiocdn.lingualeo.com/v2/3/Z3JhbnRlZA==c3696686.mp3]";"His wish was {{c1::granted}} and he wrote that note";;"Слова из материалов"
"refused";"отказаться";"<img src='https://contentcdn.lingualeo.com/uploads/picture/130963.png'>";"rəˈfjuzd";"But the angel <b>refused</b> again";"[sound:https://audiocdn.lingualeo.com/v2/3/cmVmdXNlZA==ed67a834.mp3]";"But the angel {{c1::refused}} again";;"Слова из материалов"
"bargained";"ожидали";;"bˈɑːgɪnd";"He <b>bargained</b> for a long time but the angel was unmoved";"[sound:https://audiocdn.lingualeo.com/v2/3/YmFyZ2FpbmVk7cab246d.mp3]";"He {{c1::bargained}} for a long time but the angel was unmoved";;"Слова из материалов"
"caricature";"карикатура";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3250498.png'>";"ˈkɛrəkəʧər";"- Portrait, profile, <b>caricature</b>?";"[sound:https://audiocdn.lingualeo.com/v2/3/Y2FyaWNhdHVyZQ==31293b85.mp3]";"- Portrait, profile, {{c1::caricature}}?";;"Humor"
"comedian";"комедийный актёр";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3246113.png'>";"kəˈmidiən";"Groucho Marx, <b>comedian</b> Quote";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29tZWRpYW4=c12ebb69.mp3]";"Groucho Marx, {{c1::comedian}} Quote";;"Humor"
"imitation";"подражание";"<img src='https://contentcdn.lingualeo.com/uploads/picture/25641.png'>";"ˌɪmɪˈteɪʃən";"<b>Imitation</b> is the sincerest flattery.";"[sound:https://audiocdn.lingualeo.com/v2/3/aW1pdGF0aW9u63f39cdc.mp3]";"{{c1::Imitation}} is the sincerest flattery.";;"Humor"
"sarcasm";"сарказм";"<img src='https://contentcdn.lingualeo.com/uploads/picture/128194.png'>";"ˈsɑrˌkæzəm";"The world is indifferent to his <b>sarcasm</b>, but I'm not.";"[sound:https://audiocdn.lingualeo.com/v2/3/c2FyY2FzbQ==cfa9056e.mp3]";"The world is indifferent to his {{c1::sarcasm}}, but I'm not.";;"Humor"
"satire";"сатира";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2074264.png'>";"ˈsæˌtaɪər";"It's a media <b>satire</b> in which a real person";"[sound:https://audiocdn.lingualeo.com/v2/3/c2F0aXJlfede204b.mp3]";"It's a media {{c1::satire}} in which a real person";;"Humor"
